$ts,$id,$x,$y,HWS_RetWtrTemp,HWS_SupWtrTemp,address,battery,boiler1_run,boiler2_run,boiler_selection_mode,cloud_cover,co2_ppm,connected,customer,demo,device_type,door,energy,error,event,external_temperature,floor,hardware_version,home,humidity,hvac_discharge_pressure,insolation,is_demo_device,kW,label,latitude,light,longitude,mode,occupied,power,precipitation_intensity,pump_run,rssi,site,square_metres,switched_on,target_temp_ideal,target_temp_max,target_temp_min,temperature,water_temp,wind_speed,window,zone
1642693330.918763,d1-54-d5-87-e2-1c, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,d1-5f-10-0b-05-76, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,d2-d6-8a-6a-d5-b3, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,d4-4b-6d-ed-57-25, , , , , , , , , , ,433, , , , , , , , , , , , , , , , , , , , , , ,True, , , , , , , , , , , , , , , 
1642693330.918763,d5-a7-53-f4-a0-98, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,10.678648699039636, ,3.90625, , , , ,cool, , , ,True, , , , ,21,22,20,25.0, , , , 
1642693330.918763,d5-de-ba-2c-5a-f2, , , , , , , , , , ,569, , , , , , , , , , , , , , , , , , , , , , ,True, , , , , , , , , , , , , , , 
1642693330.918763,d6-79-68-bf-9a-f0, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,d9-de-c5-13-10-e9, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,10.678648699039636, ,3.90625, , , , ,cool, , , ,True, , , , ,21,22,20,25.0, , , , 
1642693330.918763,da-30-9b-79-ac-ee, , , , , , , , , , ,415, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642693330.918763,da-82-c6-28-9a-0f, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,db-31-9c-73-9b-71, , , , , , , , , , ,396, , , , , , , , , , , , , , , , , , , , , , ,True, , , , , , , , , , , , , , , 
1642693330.918763,db-3c-0b-f8-26-a8, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,db-88-dc-b6-a3-a7, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,db-9c-3f-27-d7-eb, , , , , , , , , , ,393, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642693330.918763,db-f2-12-a4-a4-54, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,10.678648699039636, ,3.90625, , , , ,cool, , , ,True, , , , ,21,22,20,25.0, , , , 
1642693330.918763,dc-83-44-7d-5c-f2, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,e2-10-8d-bb-04-7f, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,e5-55-2c-60-45-b1, , , , , , ,False,False, , , , , , , , , , , ,242.81, , , , , ,0.0, ,13.020833333333332, , , , ,cool, , , ,True, , , , ,21,22,20,23.2, , , , 
1642693330.918763,e5-55-fb-87-b5-9a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,10.678648699039636, ,3.90625, , , , ,cool, , , ,True, , , , ,21,22,20,25.0, , , , 
1642693330.918763,e5-b8-3f-6a-fe-95, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,e5-c4-c0-2f-cf-b9, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,e6-50-95-fc-44-1e, , , , , , , , , , ,414, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642693330.918763,e6-6a-45-8f-a2-fa, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,e7-46-d5-f1-75-bb, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,e8-62-6a-45-ef-ef, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,10.678648699039636, ,3.90625, , , , ,cool, , , ,True, , , , ,21,22,20,25.0, , , , 
1642693330.918763,e8-94-38-59-81-15, , , , , , , , , , ,371, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642693330.918763,e8-e1-b6-4f-db-8f, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,e9-d8-a4-f0-8b-22, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,ea-19-1b-d8-08-90, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,eb-71-06-8c-67-c7, , , , , , ,False,False, , , , , , , , , , , ,282.79, , , , , ,6.606287287931241, ,2.6041666666666665, , , , ,cool, , , ,True, , , , ,21,22,20,24.6, , , , 
1642693330.918763,eb-86-1b-8a-cf-fd, , , , , , , , , , ,391, , , , , , , , , , , , , , , , , , , , , , ,True, , , , , , , , , , , , , , , 
1642693330.918763,eb-92-0a-44-80-d4, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,10.678648699039636, ,3.90625, , , , ,cool, , , ,True, , , , ,21,22,20,25.0, , , , 
1642693330.918763,ec-64-44-7b-f8-0a, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,8.544155204789371, ,3.125, , , , ,cool, , , ,True, , , , ,21,22,20,24.8, , , , 
1642693330.918763,ed-17-85-07-a9-fc, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,ee-f5-9b-2b-74-91, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,10.678648699039636, ,3.90625, , , , ,cool, , , ,True, , , , ,21,22,20,25.0, , , , 
1642693330.918763,f0-9e-94-12-30-27, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,8.544155204789371, ,3.125, , , , ,cool, , , ,True, , , , ,21,22,20,24.8, , , , 
1642693330.918763,f2-20-37-b0-3f-5f, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,168.7, , , , 
1642693330.918763,f4-3c-26-56-46-32, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,f4-83-fc-70-43-f5, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,f5-ca-de-1b-46-69, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,f7-40-dc-8b-74-45, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,f7-a9-60-21-f2-50, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,f8-21-ac-e9-41-a6, , , , , , , , , , ,579, , , , , , , , , , , , , , , , , , , , , , ,True, , , , , , , , , , , , , , , 
1642693330.918763,f9-0a-5a-d8-94-b9, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,fa-0d-07-72-ce-14, , , , , , , , , , ,376, , , , , , , , , , , , , , , , , , , , , , ,True, , , , , , , , , , , , , , , 
1642693330.918763,fa-17-22-09-62-67, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,fa-41-ef-34-86-c6, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,fb-cb-07-dd-bc-5b, , , , , , , , , , ,533, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642693330.918763,fd-40-6c-69-12-84, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,7.3451451335416875, ,3.515625, , , , ,cool, , , ,True, , , , ,21,22,20,24.7, , , , 
1642693330.918763,fd-b2-12-55-64-f4, , , , , , , , , , ,616, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642693445.6120684,27-d9-d7-fb-b8-52, , , , , , , , , , , ,True, , , , , , , , , , , , , , , , , , , , , , , , , ,-98, , , , , , , , , , , 
1642694047.4810865,94-f6-ee-85-e7-f8, , , , , , , , , , , ,False, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642694230.918763,02-49-e5-da-ec-42, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,04-04-e0-5c-d1-70, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,8.433148853759539, ,3.90625, , , , , , , , , , , , , ,21,22,20,29.8, , , , 
1642694230.918763,04-19-97-b9-1d-d4, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,04-36-c6-32-d5-fd, , , , , , , , , , ,759, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642694230.918763,05-14-c7-fe-34-22, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,5.472874414537888, ,3.125, , , , , , , , , , , , , ,21,22,20,29.2, , , , 
1642694230.918763,07-6f-37-a6-4f-0a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,07-d7-4c-8e-9c-58, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,8.433148853759539, ,3.90625, , , , , , , , , , , , , ,21,22,20,29.8, , , , 
1642694230.918763,08-20-44-ac-80-07, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,8.433148853759539, ,3.90625, , , , , , , , , , , , , ,21,22,20,29.8, , , , 
1642694230.918763,08-3b-93-f5-8b-eb, , , , , , , , , , ,411, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642694230.918763,08-3e-d5-3f-88-e9, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,09-74-6a-8a-e2-53, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,5.472874414537888, ,3.125, , , , , , , , , , , , , ,21,22,20,29.2, , , , 
1642694230.918763,09-aa-fd-0b-f9-35, , , , , , , , , , ,846, , , , , , , , , , , , , , , , , , , , , , ,True, , , , , , , , , , , , , , , 
1642694230.918763,0a-0f-7a-18-8a-3a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,0a-6e-64-1c-f5-69, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,8.433148853759539, ,3.90625, , , , , , , , , , , , , ,21,22,20,29.8, , , , 
1642694230.918763,0a-86-77-ef-0a-6c, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,0a-cf-57-c7-83-54, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,5.472874414537888, ,3.125, , , , , , , , , , , , , ,21,22,20,29.2, , , , 
1642694230.918763,0b-71-6f-4e-b1-2a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,0b-c7-1b-1f-2d-5e, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,0f-44-91-28-08-9e, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,8.433148853759539, ,3.90625, , , , , , , , , , , , , ,21,22,20,29.8, , , , 
1642694230.918763,0f-7f-5c-8a-a8-81, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,10-41-46-af-a0-df, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,10-b2-a4-f0-a1-1b, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,11-50-4e-b8-9a-a7, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,11-7b-b7-42-3a-41, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,12-6b-f5-39-08-84, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,12-7c-c3-da-06-cd, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,14-c2-a9-4b-a2-6a, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,5.472874414537888, ,3.125, , , , , , , , , , , , , ,21,22,20,29.2, , , , 
1642694230.918763,17-1d-e3-73-dc-08, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,5.472874414537888, ,3.125, , , , , , , , , , , , , ,21,22,20,29.2, , , , 
1642694230.918763,18-43-02-35-a3-9b, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,5.472874414537888, ,3.125, , , , , , , , , , , , , ,21,22,20,29.2, , , , 
1642694230.918763,19-f5-c4-6c-70-1c, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,19-f6-23-e2-06-ef, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,1b-c8-78-7c-18-8b, , , , , , , , , , ,726, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642694230.918763,1d-18-25-fb-21-1f, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,5.472874414537888, ,3.125, , , , , , , , , , , , , ,21,22,20,29.2, , , , 
1642694230.918763,1e-8c-45-26-3b-b5, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,1f-6b-1a-47-93-c3, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,237.4, , , , 
1642694230.918763,1f-c2-7c-5f-b4-35, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,21-3c-60-4d-ec-5f, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,8.433148853759539, ,3.90625, , , , , , , , , , , , , ,21,22,20,29.8, , , , 
1642694230.918763,23-59-85-8f-f9-05, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,23-e0-88-9f-9e-11, , , , , , , , , , ,402, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642694230.918763,23-e3-6b-db-be-cd, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,24-ca-d7-86-5f-3a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,25-88-f2-d6-3e-b0, , , , , , , , , , ,400, , , , , , , , , , , , , , , , , , , , , , ,True, , , , , , , , , , , , , , , 
1642694230.918763,26-7f-42-7f-b0-ed, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,237.4, , , , 
1642694230.918763,27-d2-7e-26-b0-76, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,28-f8-29-e7-69-28, , , , , , , , , , ,849, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642694230.918763,2a-85-74-db-7d-e0, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,8.433148853759539, ,3.90625, , , , , , , , , , , , , ,21,22,20,29.8, , , , 
1642694230.918763,2a-d4-89-73-21-85, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,2a-e9-81-c1-81-b0, , , , , , , , , , ,639, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642694230.918763,2a-f3-16-72-e2-fd, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,5.472874414537888, ,3.125, , , , , , , , , , , , , ,21,22,20,239.2, , , , 
1642694230.918763,2b-e0-00-f7-f8-8b, , , , , , , , , , ,775, , , , , , , , , , , , , , , , , , , , , , ,False, , , , , , , , , , , , , , , 
1642694230.918763,2c-3a-35-1c-42-86, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,237.4, , , , 
1642694230.918763,2c-43-29-6a-a4-bd, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,8.433148853759539, ,3.90625, , , , , , , , , , , , , ,21,22,20,29.8, , , , 
1642694230.918763,2e-0f-60-91-74-95, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,8.433148853759539, ,3.90625, , , , , , , , , , , , , ,21,22,20,29.8, , , , 
1642694230.918763,2e-3b-da-9f-7d-93, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,8.433148853759539, ,3.90625, , , , , , , , , , , , , ,21,22,20,29.8, , , , 
1642694230.918763,2e-43-85-b7-6d-ce, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,30-a5-24-bb-18-56, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,5.472874414537888, ,3.125, , , , , , , , , , , , , ,21,22,20,29.2, , , , 
1642694230.918763,30-f0-98-db-8e-0d, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,31-5d-5f-f9-d0-1a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,31-8a-2a-9f-db-93, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,8.433148853759539, ,3.90625, , , , , , , , , , , , , ,21,22,20,29.8, , , , 
1642694230.918763,32-6c-9c-7c-43-0a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,33-92-bb-a5-2b-32, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,34-b1-4c-a1-bd-66, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,5.472874414537888, ,3.125, , , , , , , , , , , , , ,21,22,20,29.2, , , , 
1642694230.918763,35-17-18-66-cf-65, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,35-c5-21-33-55-da, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,36-16-84-c5-3e-ef, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,8.433148853759539, ,3.90625, , , , , , , , , , , , , ,21,22,20,29.8, , , , 
1642694230.918763,36-c8-c1-14-4f-d9, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,37-86-83-e9-c6-c7, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,38-b1-a5-87-90-8e, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,5.472874414537888, ,3.125, , , , , , , , , , , , , ,21,22,20,29.2, , , , 
1642694230.918763,39-31-d6-f5-5b-d8, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,39-71-94-f8-ec-ac, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,39-a6-65-e6-95-e0, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,39-f1-b7-0c-64-e7, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
1642694230.918763,3d-1a-38-a3-01-78, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,5.061016203552336, ,3.515625, , , , , , , , , , , , , ,21,22,20,29.1, , , , 
